type,slope,resonance,input_amplitude,rms,early_rms,output_peak,fundamental_amplitude,finite,stage1_limit_hits,stage2_limit_hits,stage1_max_prelimit,stage2_max_prelimit
LPF,12,25,1.000,0.00439899473433,0.00439887723805,0.919130980968,0.00622029764801,1,0,0,1.31653773246,1.72627556674
LPF,12,26,1.000,0.00451671741129,0.00451659310306,0.919139921665,0.00638676726775,1,0,0,1.35159094003,1.81922817579
LPF,12,27,1.000,0.00463725405606,0.00463712286443,0.919148743153,0.00655721590061,1,0,0,1.38745071642,1.91670935264
LPF,12,28,1.000,0.00476074717173,0.00476060901948,0.919157445431,0.00673184505877,1,0,0,1.42415127788,2.01925072818
LPF,12,29,1.000,0.00488734349936,0.00488719830061,0.919165968895,0.0069108622467,1,0,0,1.46186731845,2.1277939581
LPF,12,30,1.000,0.00501719465897,0.00501704231594,0.919174313545,0.0070944818676,1,0,0,1.50057916991,2.24201944752
LPF,12,31,1.000,0.00515045773866,0.00515029814981,0.919182538986,0.0072829260565,1,0,0,1.54029892831,2.36226603928
LPF,12,32,1.000,0.00528729589514,0.0052871289449,0.919190645218,0.00747642552946,1,0,0,1.58107180682,2.48889101952
LPF,12,33,1.000,0.00542787897389,0.00542770454189,0.919198572636,0.00767522046062,1,0,0,1.62294422377,2.62247649932
LPF,12,34,1.000,0.00557238414833,0.00557220209933,0.919206440449,0.0078795613859,1,0,0,1.66599977717,2.76368774914
LPF,12,35,1.000,0.00572099655087,0.00572080674855,0.919214129448,0.00808971009553,1,0,0,1.7103074487,2.91273034517
LPF,12,36,1.000,0.00587390995981,0.005873712249,0.919221758842,0.0083059406053,1,0,0,1.75589178835,3.07010719589
LPF,12,37,1.000,0.00603132752039,0.00603112174606,0.919229209423,0.00852854017614,1,0,0,1.80281108169,3.23637340038
LPF,12,38,1.000,0.00619346247832,0.00619324846464,0.919236600399,0.00875781035153,1,0,0,1.85112600723,3.41243980702
LPF,12,39,1.000,0.00636053899159,0.00636031655829,0.919243872166,0.00899406810528,1,0,0,1.90093831762,3.59871861328
LPF,12,40,1.000,0.00653279295817,0.00653256191328,0.919250965118,0.00923764701216,1,0,0,1.95229557907,3.79612329727
LPF,12,41,1.000,0.00671047296759,0.00671023310754,0.919258058071,0.00948889859327,1,0,0,2.00526554817,4.00532271469
LPF,12,42,1.000,0.00689384122283,0.00689359232627,0.91926497221,0.00974819361982,1,0,0,2.05992434695,4.22710589275
LPF,12,43,1.000,0.00708317461354,0.0070829164573,0.919271826744,0.0100159236308,1,0,0,2.11637481179,4.46238046342
LPF,12,44,1.000,0.00727876585237,0.00727849818791,0.919278562069,0.0102925025394,1,0,0,2.17469402561,4.71212491623
LPF,12,45,1.000,0.00748092466394,0.00748064724035,0.919285178185,0.0105783683149,1,0,0,2.23496717711,4.97740441968
LPF,12,46,1.000,0.00768997914141,0.00768969168367,0.919291734695,0.0108739849004,1,0,0,2.29729315752,5.25937876269
LPF,12,47,1.000,0.00790627715894,0.00790597938754,0.919298231602,0.0111798442107,1,0,0,2.36179202939,5.55930300778
LPF,12,48,1.000,0.00813018791531,0.00812987951321,0.919304609299,0.0114964683143,1,0,0,2.42855775428,5.87854667958
LPF,12,49,1.000,0.00836210366016,0.00836178431702,0.919310867786,0.011824411875,1,0,0,2.49770584993,6.21860290333
LPF,12,50,1.000,0.00860244151063,0.00860211088523,0.919317066669,0.0121642647208,1,0,0,2.56937619771,6.58110224561
LPF,12,51,1.000,0.00885164547817,0.00885130321072,0.919323146343,0.0125166547092,1,0,0,2.6436887714,6.96782072723
LPF,12,52,1.000,0.0091101886701,0.00910983437879,0.919329166412,0.0128822508412,1,0,0,2.7207832681,7.3807033819
LPF,12,53,1.000,0.00937857570232,0.00937820898315,0.919335067272,0.0132617666726,1,0,0,2.8008225619,7.82187978848
LPF,12,54,1.000,0.00965734535816,0.00965696579752,0.919340908527,0.0136559640736,1,0,22408,2.8839552892,8.14884870209
LPF,12,55,1.000,0.00994707347218,0.00994668060922,0.919346690178,0.0140656573069,1,0,29111,2.97035814568,8.25327030708
LPF,12,56,1.000,0.0102483761325,0.0102479694966,0.919352352619,0.0144917175561,1,0,33065,3.06021629624,8.32698195412
LPF,12,57,1.000,0.0105619132093,0.0105614922924,0.919357955456,0.0149350779149,1,0,36125,3.15372110139,8.39008449812
LPF,12,58,1.000,0.0108883922627,0.0108879565238,0.919363498688,0.0153967389131,1,0,38712,3.25109226492,8.44542257594
LPF,12,59,1.000,0.0112285727803,0.011228121655,0.91936892271,0.015877774509,1,0,41020,3.35254689523,8.49681770385
LPF,12,60,1.000,0.0115832709965,0.0115828038796,0.919374287128,0.0163793389036,1,0,43135,3.45833699864,8.54464403518
LPF,12,61,1.000,0.0119533651009,0.0119528813493,0.919379532337,0.0169026739064,1,0,45116,3.56871743705,8.59006042624
LPF,12,62,1.000,0.0123398011555,0.0123393000855,0.919384717941,0.0174491173019,1,0,46979,3.6839755164,8.63358070765
LPF,12,63,1.000,0.0127435995444,0.0127430804307,0.919389843941,0.0180201119704,1,0,48750,3.80441193241,8.67527955094
LPF,12,64,1.000,0.013165862272,0.0131653243484,0.919394910336,0.0186172162075,1,0,50460,3.93035776979,8.71557494131
LPF,12,65,1.000,0.013607781044,0.0136072234712,0.919399857521,0.0192421151515,1,0,52097,4.06216691581,8.75477132944
LPF,12,66,1.000,0.01407064635,0.0140700682496,0.919404745102,0.0198966336268,1,0,53688,4.20022478532,8.79355807783
LPF,12,67,1.000,0.014555857592,0.0145552580155,0.919409573078,0.0205827504654,1,0,55221,4.34494877875,8.83160625894
LPF,12,68,1.000,0.015064934507,0.0150643124621,0.91941434145,0.0213026146602,1,0,56712,4.49679118287,8.86925368821
LPF,12,69,1.000,0.0155995300272,0.0155988844257,0.919418990612,0.0220585635492,1,0,58163,4.65624616487,8.90669999935
LPF,12,70,1.000,0.0161614447299,0.0161607744231,0.91942358017,0.0228531432486,1,0,59599,4.82384874117,8.94407715667
LPF,12,71,1.000,0.0167526431942,0.0167519469466,0.919428110123,0.0236891317825,1,0,61004,5.00018636312,8.98128691374
LPF,12,72,1.000,0.0173752725744,0.0173745490545,0.919432580471,0.0245695653464,1,0,62367,5.18589749939,9.01852681466
