case,velocity,centroid_20_16000_hz,sub_to_above_sub_db,above_200_to_below_200_db,rms_dbfs,midi_sha256,raw_render_sha256
dist-bs-1,86,48.80738354157324,-1.6498532891273499,-19.809279441833496,-11.900014648021369,8dc8a3cbaf7a83bb9bad0afb185cb034b11a33404549d3ca2173a8f9d00771c1,afe4e82373562c147df27bed1495e97ef1976d1a1c96e97cce9ceddcfcacf568
dist-bs-1,87,48.80738203452859,-1.6498532891273499,-19.80928063392639,-11.890963216609588,eb3647da3fa4b49fb458badd4d1fddbd4c845e2238559ffe316c8ebeef5d2061,2fa0dc9e23bb0c01812b331796db3bde7a5f182ff330b562c76e243e8fd1b86d
dist-bs-1,88,48.807385101491235,-1.6498532891273499,-19.809279441833496,-11.881921207360227,0cfe4095dcf5e13156d669538fa3e3b14a73373b913d7d9a6057c912d1b43fe4,b63e411dc9d1b8ddb2c5e3be474c137727eb56620225ec70ca80a543f3eacaef
dist-bs-1,89,48.80738203470664,-1.6498532891273499,-19.80928063392639,-11.872888823514938,6d4dae0cece0326061952d7d82ea1156fd6a33f20511cb1dbd46727a2ffcbfd6,3e89c06d538e0a5f5487caf416088e89c050e19bdd8f5e10feb5ac9469ca48fd
dist-bs-1,90,48.80738283644746,-1.6498532891273499,-19.809279441833496,-11.863865602862525,05855e2ca15ba4277a0e1e75b1a4ed4e9657ae30e9628ae8d33e2953a23e8201,ecad87e49f80bb0379854537010195a978546099f6c5f917564b8dd1e400e7e9
dist-bs-1,91,48.80738498765566,-1.6498525440692902,-19.809279441833496,-11.854851940981213,c6c9df9e8f0f7015f2925ef8d33c785d7b5b18f262271fd86b894fe09233dc63,179bc0c5f6694666f3b9011f82e2b7c02c5ea51b88848a7373d2b9d106fbac48
dist-bs-1,92,48.807388160236634,-1.6498537361621857,-19.809279441833496,-11.84584744474941,496652047cb2eb5177ff30d1bda9181d9b7b241162eac1a4b57fe8c95da546fb,35c8a522b6bcfc952e32c248ee5f969849cc8eaea8cf61b519a7cda9dc3e1563
dist-bs-1,93,48.80738588213512,-1.6498532891273499,-19.809279441833496,-11.836852477808488,549200f820d84eab1770c04ca51316212f4be2f39c71734750b78d70a1249289,66cc91fa8f8af1cfb9a0e569385ddf367fe12534d101e8c240726dabe58dbef1
dist-bs-1,94,48.807385833445636,-1.6498540341854095,-19.80928063392639,-11.827866590220621,a64585fc56447699fe8eef04faee3c07b42b2e444478754bdfe1af2550998295,d116eb038bf6839dab3e2a3664ddf495d1d191989c8c4b57f5884f8afd221b5b
dist-bs-1,95,48.8073832738332,-1.6498532891273499,-19.80928063392639,-11.818889990168415,f0ec9d28e44ee2125a33934fc1345f3d5bd48edc1f6898133cbd2dfbede925fe,026ba0918551fa7e0bfaf10ad70f13aee13d7f50dd52b186123c2d2e49652462
dist-bs-1,96,48.807388122166955,-1.649852991104126,-19.809279441833496,-11.809922877229386,efce3e9ca3ab0ca9496bafe51638569ecd9443cb99feea33f0ee356a1298001f,a917522b26fc4cd89f5ecde96a8a3a91f8283f154fc78c6224087ead6c86f8d4
dist-bs-1,97,48.807384906487655,-1.6498537361621857,-19.809279441833496,-11.800964803599207,ab4ac3124c336680bc63c6ea0f7756662f5d5b0e6b5f42a4e833395f9a0d2922,7f8559d9ac492e5941cab253766f312e23a56c0a7ded1d7fcc9be8fd7e563462
dist-bs-1,98,48.80738623823149,-1.6498532891273499,-19.809279441833496,-11.79201614908629,4da3fdfad58e549713237563514675afc876d7cb589cbb94fd798da335c00485,aa7b6ffa80c97fbb15727bf749e86d502766e91c2317166c050afae1775a141a
dist-bs-1,99,48.807373482858296,-1.6498540341854095,-19.80928063392639,-11.783076520619067,d8b046f4bad45e6dced2b593355ce203686c96830f57339867b9911d5e2730ae,16410a1f2cfbedc547dd5b14a8fa0577f1844360addcef901a585d5791ba3d23
dist-bs-1,100,48.80738274790132,-1.6498537361621857,-19.809279441833496,-11.774146290286204,f20b5108b5de2ed051f604b06303257ee560d68b76d3234b53bf9b5f99c3fdb9,afce41a0172e3108161cd598046ddc7d746334fdfe3f0a6014c7aec86ea777c8
dist-bs-1,101,48.807388562215905,-1.6498532891273499,-19.80928063392639,-11.765224989664043,00d31e7e4078c87db97e997ad336af402b10bc4fc13e0304b9cb3cdfa65986df,772bc1fe8589e3e25d2ca2a0b425100e279a3dcda2a5c9a30e2b825e7000a65b
dist-bs-1,102,48.807386029370484,-1.6498532891273499,-19.809279441833496,-11.75631287817303,5c0f4a190ca18a3f585bad31f1edb438590f06ea4503d7949c58dff3fd115ae9,e5dc4238ed94051fa1ed8c6718e3f7069386add84d2036d3d32be29b693b27b5
dist-bs-1,103,48.80738478285224,-1.6498540341854095,-19.809279441833496,-11.747410111141248,506a7b970dbbce9f7c61b9a63c4c5ed33e294a93b0cd5ea77983acf29e81bf09,a38d440b747b8d500877fad6ec3bcb3f1d2cafd894c31afd20ff88f3147e4aad
dist-bs-1,104,48.807377806460536,-1.6498532891273499,-19.80928063392639,-11.738516235527934,07c50f4acf8e3b12e0e30f659044a4465ec632ac5f1384d3afe9d0bd7efd7b0f,a707e9cbc64fc90433498d3ede8e2be9316053907ae1e98843c6f3d35c3a9f39
dist-bs-1,105,48.807383257119255,-1.6498532891273499,-19.809279441833496,-11.729631661894393,dbe1529dad100b8ed674255ae23270a05f6b001f87c3a78d4749fd2bd1cbf8a9,b2369a67249687e547cccf1bae9c2b20fa20f8b7ce51c86f0150f1cb8c4ae84f
dist-bs-1,106,48.80738502302488,-1.6498532891273499,-19.809279441833496,-11.720755980548269,0132f579b52f5f4181871f37e687a84bf6339112b652fa754fc0f18729d17fbd,d05b4bfa7605bb3d0e54094f7ea0b82bc1381b04805c20de614a09a8b5084d45
dist-bs-1,107,48.80738018319078,-1.6498540341854095,-19.809279441833496,-11.711889439055106,4a507787c06d150bee22c7f3311e1cce11f4e6b64356b01d5a24e39fd07abef8,e1f5db991864797f0f25f450c5c5ccd4d69e12cee601ecd6c479607f99b32556
dist-bs-1,108,48.80737880519051,-1.649852991104126,-19.809279441833496,-11.703031940962113,a648e52ab12e34d4a3eb59a5b8029f4f23a1068e3c995edff3d67a378fb7b4c6,ea43001ca7120dbda4714b8de511f9077fa27d2c67d0f257ab05e07371235a29
dist-bs-1,109,48.807388896135095,-1.6498513519763947,-19.80928063392639,-11.6941833810686,09782f4abb0a2f552417392e26d088227b7873733916d383dc3a6b4b52bf4c08,ba8ccff062fb0bb219541520968df6779fecbf422ee57a91c34506e872095d24
dist-bs-1,110,48.80737991887122,-1.6498532891273499,-19.80928063392639,-11.68534403532936,f98e4cbe17ebfde77afd170a3278aa9ecaa8d2536737bf9870dc9256e22a74ce,9b22a68ea654da5f1ca78871fd8995510305b2ce8f4bbecedecce5a8dee0f1f1
dist-bs-1,111,48.8073823577473,-1.6498532891273499,-19.80928063392639,-11.676513429461792,157a100ed494795511d617ce1885fddd6005848de4a9c9ab89e571aebfdf2923,2fa0c60d70c05825f0cdf3a9562b8c4777f4edf85f6a17cd9d1b694dd55525d7
dist-bs-1,112,48.80738161789814,-1.649852991104126,-19.8092782497406,-11.667692044937866,4a01684611a11a38de8d58afb82806b67384330e51aa9ef2a48029b6eeda2301,de1d36590f182bca87a549d5c1679a96c8bb3039825e3208cc6e6e7065a822ab
dist-bs-1,113,48.80738457414227,-1.6498525440692902,-19.809279441833496,-11.6588793935092,b15419967ea30e5e5472e07e10ac31b891882317ca1314d254a6f7d8fbf8680e,3e58cd0b7c8bc36c46d1fdc16e5e561c586c0b3f785dbfd0e1c813ce1bbaded6
dist-bs-1,114,48.807386151418335,-1.6498522460460663,-19.80928063392639,-11.650075762630292,5d91ae93e1ba2c36135c537800d3f4211407eafbed78ab84518407f7eaffe564,7f6fa68f3a1a6848eefa17edf56f8d197f7a2c8f2497a86f6a9d40e83f6550f0
dist-bs-1,115,48.80738168272893,-1.6498537361621857,-19.80928063392639,-11.641281045426098,c7af691bd3e25353be5c1120d7f30ed54d5b266b664a0587685967c92381e6ed,904d7781271d3c326001cc433841fb800752ec7def214c4892888bb2d48e79e3
dist-bs-1,116,48.807379925023156,-1.6498532891273499,-19.809279441833496,-11.63249513473053,9c4a258d3729da436ce0ed05feaf88b5f4fe46d96252eabf31fb5305edc209b4,4f140e0dba6060c892c4f044bfff505137c1900311784ff45cb3be4a86b0ab40
dist-bs-1,117,48.80737995871139,-1.6498525440692902,-19.809279441833496,-11.623718289947425,21a7314b57670d9f9691fb653569fc4f4c1b18e3804dccfb7a51f164891a4578,79eb95e6527687dc0cd1e1dba824f3c6cc18056ee3e332a19ac10e7377b5d743
dist-bs-1,118,48.807378445496475,-1.6498537361621857,-19.80928063392639,-11.614950111408927,38ed8fcac48c3fac8549b5f9738daae7f930458f139d4f8d7f91d3f0027484c1,89a32ad7091624b5b360708ae30d0a572acd2e23f86df66cfa79b1e76b37707f
dist-bs-1,119,48.807377978090955,-1.6498532891273499,-19.80928063392639,-11.606190998807104,1364fa2c2ac10ae5c10c68c7280f73280f24abb4ce172be796c2a8c129970e95,5b8f137995eba383f03bb8992abfa055ca058ecff35e7a899ead0b20c26bb660
dist-bs-1,120,48.80738284928216,-1.6498532891273499,-19.809279441833496,-11.597440486717565,b0089f76fd6da43de6c2dd7b0869fa78ec04019c2db57ef913dcb1d71c6f29e9,bcc3f5d04cd8d7b2e98b1ce08b626f3509c9a8e529eacfb656e51b9e3ceea070
dist-bs-1,121,48.80738032765757,-1.6498540341854095,-19.809279441833496,-11.588698879058068,b6ce3b22804b936fd701fd3dd75fe56168719c459fca637a8ebc8c0793a81254,88ae1a0fdaa4537dfceb3a6e5b347cafd16d36b787fb9dc026a575779ea26102
dist-bs-1,122,48.80737884302046,-1.6498532891273499,-19.809279441833496,-11.579966060867076,66f155c31533ed750e327177aad372544cd57c686ba930b3976261b4c2da5361,b86b8518cb427da6a583d9cd6e63553f962087faec14d6244941b57302eb7936
dist-bs-1,123,48.807387507764,-1.6498540341854095,-19.809279441833496,-11.571241922657823,64af9c9ece36a57033764d0fd1bc26e60d62165e9642bd4547cf626dcac3609f,63942943cd179f948c5e1dd6d1db9cbc6bf720907d265409526de7573d89bb01
dist-bs-1,124,48.807373990959285,-1.6498532891273499,-19.809279441833496,-11.562526725520799,16d0b14e0557a013baa1631c2afd7ec4a35b31930b6c9b4a4efd91c0e0f6c113,4d23b62be4d546cd41592bf3f178d0031f10c4d86239c63c8d56a38f6ada2165
dist-bs-1,125,48.80738166096194,-1.6498522460460663,-19.80928063392639,-11.55382006692344,bc989bfe20b70a3135f7ea259e37e7d45f0bfb807a857c03f53ad3fc1356c8b6,b1650893b436aeda9b0dafc5e86efd78ce77bfab9362f479321ac0bd06a393d0
dist-bs-1,126,48.80738212614573,-1.6498547792434692,-19.809279441833496,-11.545122350409532,ae67e51a8f0e3c14d23fca24181b20e742e362cf696124fd56cada17ef166c09,b80d6c3b05c75482d51ffad9e7bde32a68acbc737528da9a31e46390ff316c5b
dist-bs-1,127,48.80737884667173,-1.6498540341854095,-19.809279441833496,-11.536433101783947,1dec2c16ed8d5a1556d2ed49e87e5ff59fa5245228ee45b8b9a37289c157addf,bebc5e1b1cab65f1935fa4fa2718a355f023af10fdcd9c231830002923af134a
moogie-1,1,47.75193666998434,-0.1268522720783949,-26.76516056060791,-10.42873387694268,a563b354285b55dfbe817c7ca7eff6bf3dea8c5d01e69d70e0d8726c4a0d885a,c22d3e15709fb94d86805ae7e3c24dc780e7666e6143eada1f976446a1e7a3a5
moogie-1,2,47.75193570492147,-0.12685147114098072,-26.76516056060791,-10.418802890220025,d1d81dff78acee8f0f66323b1efa8a5b939c4d25d05fe2b4b758195bdea9aa58,9669111fd068f9e2d7eae6aa9b93502bea393dfc27635580c56aba0b3d66645d
moogie-1,3,47.75193193273177,-0.1268522720783949,-26.7651629447937,-10.40888324095281,5977ff8a1d0820750a002da3aa7f11c23e50ab8766c410125a38e5c899deb7b7,1fa74ccc3af4c2bdc5c7b676c08a378dfaf0351073705e8222f9d200e8f67cb0
moogie-1,4,47.7519308334874,-0.12685174122452736,-26.76516056060791,-10.398974911841496,b1716c16d7e4aaae3247c6592dab8baad501141f6ad1e93164ea0c489e7cc77c,6c085d535dd39a614a10e2e1386409084624e72836f21e6efe92c8980d664d7c
moogie-1,5,47.7519356030309,-0.1268536038696766,-26.76516056060791,-10.38907787069949,4f37a1a0585810422560b37824f6dbfd442079139c82aaa55509e8fc8d8c6930,085265c5654a27f3ffcce66e8a68c68180b6d5065e5ec412c79379c2f4a52998
moogie-1,6,47.751937202717606,-0.126852011308074,-26.76516056060791,-10.379192095265804,5715f967566e7ac7337db9e739d219603744ff2c2a9dfacb204789b549e8e877,045977812b433abc68eeba7f5e504211d5b0deb3578e7e4ca305d0cc1b6e7cbe
moogie-1,7,47.75192904756472,-0.12685254216194153,-26.76516056060791,-10.369317559054828,93e69a19215f5b5b7716cdee7d88f02317f311e805e21aaea1fb58432e99ed07,9f6a7fecdedd72dacc41dd3afe86dd50c16a98d53dfd8a03b6296c3a47be96f9
moogie-1,8,47.75193927451271,-0.12685174122452736,-26.76516056060791,-10.359454230890368,51c0bdc491f6e04a080533308becde4652ab18446eba5349bcabb93be9a97b76,c47c444e179242a9ceffc9460486ca198ed18896e70a4e42ac1de586a2635358
moogie-1,9,47.75193620921494,-0.1268522720783949,-26.76516056060791,-10.34960209570378,266bad6fb3fe16b737c4941f527cd1b245c69701136058b120cba64ee036fcfd,814ceee5ff70f36552f1a10288394608eb79d4f0993723d90a4618e00e7b515b
moogie-1,10,47.75193469289509,-0.12685307301580906,-26.76516056060791,-10.339761118995241,1e75279bd840f3dfc5fc439fdd3d38be3de6ed1dd60ad0da3220603f947d1e14,f4ff8d170fb7b755a93780943609cc0b948765ad719375ec9d4ffd770085da7a
moogie-1,11,47.75194024662781,-0.12685174122452736,-26.76516056060791,-10.329931280216227,4840b071aa5eeddf20d056f42ae7a6d7212c31cbe2df5434552051c930a2ed05,068202fe693051580190734598958f55547324074f4af67fa4dabc23f799af54
moogie-1,12,47.75193336518917,-0.1268522720783949,-26.7651629447937,-10.320112556651761,0066dfdece83356e431d418c699cf9911f7c7ccffcc9db1df23e97c4ff68889f,57ff7b363e525756d5a87699b188631c1887de6b98a1a693033ba1cb04bcb3f9
moogie-1,13,47.751931712275876,-0.126852011308074,-26.76516056060791,-10.31030491449625,6601fea1d434744b2c3dcdcdbd5aa8e8b969654b8b2b68a710c11249f4e65f7d,bff413c73e16f8e7d88ec88d6378af919f61c89e97816eed875e59aeab90e5af
moogie-1,14,47.7519252579098,-0.12685280293226242,-26.7651629447937,-10.300508337117671,842f4f2df31b3594905555c4f06392ca2a4f44ecf1f12c0a6554700b80927575,99660c28aa1e7f090435302703a7b48fbd5fbf9392a4a71b820094568809c1b6
moogie-1,15,47.751934305053005,-0.12685280293226242,-26.76516056060791,-10.290722798677477,6dcb7d3af5ace2ad8488452895514392078b0e725a96260e2de1b4db95c7ea84,58121291bab47beb4b15b470b36b91a4ffad6c1f5ded7825625e6b0b5aebac5a
moogie-1,16,47.751933907955504,-0.1268533430993557,-26.76516056060791,-10.280948268870915,06c79138b9a465959eecba28b0acc3d4d6241cab4645a7bcb44b22d7a564d26b,12d6a3c16fc62388e9547c31854d60d7b9b8f282852255e57b39ad647628eb72
moogie-1,17,47.751931394869025,-0.1268522720783949,-26.76516056060791,-10.271184726219662,adca59e8a2319328372050b9a64e4797c15060ead153e695e150846183a7b36c,6f38f6fb734070a028867f720a3d2e6a161e96c6905e0de11e342c081d371244
moogie-1,18,47.75194039307387,-0.12685254216194153,-26.76516056060791,-10.261432148187449,f8aaed17d31cdf1c36d047c0e7ca783d9ea370d8c5a75041321d7844d08b04b5,dbb63a203e43d26e121b00d8a274f54c62bdfeaff31b5494ef421d98378c4d2e
moogie-1,19,47.75193494497936,-0.12685147114098072,-26.76516056060791,-10.251690506572187,f3a2f9b9a643f9119d4995c646399a97a972b45f09d754acf0f070bad33f6fe1,4ae1525d7ed43dbf2f715052ddea0c0d85bbcdfef22e5329ddc0f740202c412a
moogie-1,20,47.751932590969545,-0.1268533430993557,-26.7651629447937,-10.241959777047192,39499ac755020d0bed2ca794c3942f4be45e47391aec136d9399718346cc91d8,e095bff84e49cf1cafb57a5ab7c331ebcb4fbd04f485bedd153f4dca80bdedf4
moogie-1,21,47.751933815546266,-0.1268509402871132,-26.7651629447937,-10.232239940644964,b95d943443434d13b0e361054f49de082dc4325df63db44c64f65322fc67a528,5c8965b678f945aeb5688a019800f2dfc218214781cf0304bc2e741ded3a9e0a
moogie-1,22,47.751935813012764,-0.12685254216194153,-26.76516056060791,-10.222530966635548,a30d02af626b4e81afe1d9f4151ca09066a0c6c18a330a815c6c825f9dd4682d,e30d8c9abe1fe8aabde4344ea729aef4867e100ae0b4df19f7d015889ead15ec
moogie-1,23,47.75193710430311,-0.12685254216194153,-26.76516056060791,-10.212832832215309,979d20d264b2e34cda04e328b38ee987c8b6807d050019e8033be769f253ab24,fe7f06d9d55c6f8a3501808635d8f86a527bda7b292be3c0a8643fdc067c9915
moogie-1,24,47.751932713866374,-0.12685147114098072,-26.76516056060791,-10.203145520230528,4581f4eb57322a3d019597ae4bd525467a588ea35822b21739bc7d377b922b3b,447a97bab52a91b9b034f30c9328767a9df4b97e6181392fbe611be12dc96f72
moogie-1,25,47.75193291287863,-0.12685280293226242,-26.76516056060791,-10.193468993538177,973e8ed6b9de641c20895561ad5b72adb8c6c564ecf9985c9d697dc5c21d83b2,8296b6392ec585bc6259cd0511f29398b5433bae75d6fc2eccf64b3e4e08e71b
moogie-1,26,47.75193361643678,-0.12685174122452736,-26.7651629447937,-10.183803238329205,29ca296c15b362ef028a5ff4d4f181b93ddb3789586366171379666929fb6534,ad99fd22ecdf8de37cbf17f6ded3a3d0fa1e8e0c7727ba0a54f61cc37f4277a1
moogie-1,27,47.75192969147351,-0.126852011308074,-26.76516056060791,-10.174148224669196,fd29a765c775e70a9ae0506842831ff73cef2d966a03bd7f74db372c565d6207,4ea0341f1268a55fc27795ed7a0afeb67f16cea0aa5b6ddd7f502902301e1252
moogie-1,28,47.75193513524264,-0.12685040943324566,-26.7651629447937,-10.164503931057581,c01dffbf821ecc327e6e2e4e7bfa32fc01f54f245896be414a7446abdaafbe2d,c10ba7e87237b7624395cfa1fe11818b7f5159d760382c1bc3eb82a9417643c5
moogie-1,29,47.751937086077604,-0.1268522720783949,-26.76516056060791,-10.15487033745718,38874cecadf97b2b138cfd1bb1448a3c067fb6728a5d1eac6597c7b31e046efe,8cc11dd0590abb985531f96765bd1d3062748960b912389655b1d9dc650adf1c
moogie-1,30,47.751930954979265,-0.12685174122452736,-26.76516056060791,-10.145247415037257,65de61f9e30444a4d7a799eccfc61550eba982171826f2ef72dbb88663b77dde,4ecb86a4fd6fe4c5a23d4247ecf65cff368f7c34c9f72b837cba7cfb329b8020
moogie-1,31,47.751936164055,-0.12685147114098072,-26.7651629447937,-10.135635142888805,b6f811e39b2aa60f5b6fb43184c6ac854f4a98827b7ece851795081e3aae18f0,5207a9ccabe28d770782ea70485d845a29f1b04982a12c8e7d9c8d745d3c0b45
moogie-1,32,47.751938993055106,-0.12685280293226242,-26.76516056060791,-10.126033492767707,9c106e9c652e8446d5133b09e37956ab7c3ad4d1bcce22f13f78080e3c250558,1085b083749974cc77f971e9b47bcd1664a3b29a231c11e4be7efcb6232fe022
moogie-1,33,47.751928970391326,-0.12685254216194153,-26.7651629447937,-10.116442448356803,549853813c9481c44584af77fe39702eb031ebc3eacd136fd6c5a9d137a3f966,a3a2425d230a19a323bc1430f30b728371ef4ea17cf920856ab878b37db15e33
moogie-1,34,47.75193122243625,-0.1268522720783949,-26.76516056060791,-10.106861980103286,0e5351cb6a47ceebe49d2acac19f6d3f8440733ca0ee77b25c8accb1d51739d2,7b22ac29c45b14e31939be47a674bf0ef43430e122da563ccfae9e05337e1af5
moogie-1,35,47.75194014316144,-0.12685174122452736,-26.76516056060791,-10.097292068360764,0641b4f6999d9ad8f79c870df0c54075c189f35d3cea2e2d01b5b627d4ffcde2,6b48f4f32d922baf00d6b7ac345f3118a22bd5083d37b86e7fe9a60da3bd22ae
moogie-1,36,47.75193427085149,-0.12685280293226242,-26.76516056060791,-10.08773269246489,0ea3ea39a411f2c3e7649486d0fe19412f411d76827983be325c84a4b1d191df,cea274326eff2cccdfdfa513eb6f0ccd8ba829dac729caa7cc814e17e3bd6c0b
moogie-1,37,47.75193253433264,-0.126852011308074,-26.7651629447937,-10.078183822688452,aa2c8a60f951f5ce3129557c391b65dcdc9b3de5f131ca2984f7c1c2cf88575d,ae8b4a18c156a2da62eb1d57226fc3dc6ede3f242536beb0a8a4b9dbfba0bf82
moogie-1,38,47.75192868267296,-0.12685147114098072,-26.7651629447937,-10.068645438351872,dbd6a942ea03b9c22b838218a146562989d63b600ad15d6e62bef73417aaab5b,0471b0f1f3164e10396fa2191cba141f8b15468da601c874faa28580c24191bb
moogie-1,39,47.75193141065722,-0.12685121037065983,-26.7651629447937,-10.059117519594626,682f90897ec00f6898a40c048e5e12d8f5b90aee7f1526d56924d905897debb6,9f3c419773ed53b423d3ec065bd89bc8648b7afcc99a7a3cb62c5dea8a819def
moogie-1,40,47.7519416997885,-0.12685121037065983,-26.76516056060791,-10.049600036334727,c2a88d83a8601627b5f6e5b5e31d233f13fc86a61dacd2fad5855cd9f798afca,bdc4afc3591947ba7f9ac0d58946b5c068bda50cd55421c6e89c16faed37f45c
moogie-1,41,47.75193739552835,-0.126852011308074,-26.76516056060791,-10.040092972664599,feffd3024cc9829f3c6cf3c2f042bfb6b41784c9aa9fc7f692c93913cacdad40,f295b36fa808d428c7601c1dedc402949eec7e21eb65797c57c3b0eab55dcf4b
moogie-1,42,47.75193761620102,-0.12685174122452736,-26.7651629447937,-10.03059630532984,ecbcc8e80725624bc80acd1710fcad7851eb0852f2af22ba98e2a05ed61a4645,3fafb8afe73b862f1ce832b33d321ecfecca66933328bd44a52d639988487296
moogie-1,43,47.75193305477254,-0.12685147114098072,-26.7651629447937,-10.021110011270801,83074794fc12e717eae9bbaccf14c7fbaec03ed53b19f82fe700a9bd80e87465,afefcb8274c745eaba65892d62940aa3a36bf943efb652e4f0fb2d23a68ec2c5
moogie-1,44,47.75193846174002,-0.1268522720783949,-26.76516056060791,-10.011634062118782,a2596d3954fdcdc5ea33336d161c6ea4c90435a7b268bef93e5f5ad40a98667e,7f4d093a02405455a52d03b515e03451b04d375734a21f4689b8c1779cb9c08f
moogie-1,45,47.75193424046021,-0.12685174122452736,-26.7651629447937,-10.002168439874882,5e96c29eee1e6a528e5bf4effbae17ede6bf73a8463e959541a4dcb2e7cd90e8,96fb6d34d8f6b511398edb47acb9a42d2a813ae38eddaeef105da72713b2c92e
moogie-1,46,47.75194274740922,-0.126852011308074,-26.7651629447937,-9.992713122428484,b2e9460f25be2a71a57b75a111282db45dc25b52b35de8e0d6cffceb33df9d87,e196c1bc17a335b1d52a142ed479e1b5fc5132343cd102a70fa86c59aa2d426c
moogie-1,47,47.751938861907405,-0.1268522720783949,-26.7651629447937,-9.983268087412853,ca7935cf62a0f8badef782b290eb06f98177faa5b8bf0fed02ec4c26a1292b96,46d9ea2733ce2268ed861223b7b6f3e71a54078ede3526ba39a7915b9f07821b
moogie-1,48,47.75192746324951,-0.12685254216194153,-26.7651629447937,-9.973833312490463,4f19bd0b6d34f20f97227673ae4be37acdacfdade83d8895490eb3c5050090ad,c4072f9e3920237267de245e527912c167c500538d394921ea646187ea6a660b
moogie-1,49,47.75193750603275,-0.126852011308074,-26.76516056060791,-9.96440877296896,97b8824794ec92af78ef2a8d3691f289208d992ce4a4592def75aff170d8b9f9,b0e27ecb22876eeea81a6131a5ec50827eb2dacbf9b1d05cd929474254ae21c6
moogie-1,50,47.751931479632844,-0.12685254216194153,-26.7651629447937,-9.95499445069522,11caedc9ace5dfd882c3431487e69713ad62d81b9615ae39d43a9728ec653379,d646e91dfe8a16ece4e91e0cd9b334f7a71a2955c77efebe2e7fc47df371d433
moogie-1,51,47.75193665335589,-0.12685147114098072,-26.7651629447937,-9.945590320276485,36590645383d24f2d95f09beacb415c738a0baee284da0b9bedc590d3188411a,a501cb25aa48022f2326f533c5bc84f5c5687bd1e12db39ec3956df1fac414d0
moogie-1,52,47.75193204168302,-0.126852011308074,-26.76516056060791,-9.936196360379668,772ffe3f1ea3f6a640377d26dd0df147e5ba13708f30cd76e2f9f51262ea2746,d64b300126f63c09880b04c18840a10fa3da3cdf178ccd20469e70fbfe7f96dd
moogie-1,53,47.75193030643817,-0.12685147114098072,-26.7651629447937,-9.926812547418308,089d383558b515b77b3f23c1399b4fb6edea4048ebe1800a0220b2f25e99e2a1,696bb0a4b07124a5e73682d0ad45cffd729930417d17bbfa7398707cba126893
moogie-1,54,47.75193558607751,-0.126852011308074,-26.76516056060791,-9.917438861594492,09ce986f480a0ede755207879dea39ed3e3d555291d6393c6401fd573e12473d,0d0d669fb5f29fc29ed633cbb7ba595262cbc1ba8e5bfb8ed73b3214ed4b99fe
moogie-1,55,47.75193344065349,-0.12685147114098072,-26.76516056060791,-9.908075280812639,57c85d248659bf88b28369c62280324e3cc63d150b69e840028b811df90c598b,4b2a57d6303764eb5b9be9d062921b8d16a3c09143bf50ca5b1575b1b48823fb
moogie-1,56,47.751930025747285,-0.12685147114098072,-26.7651629447937,-9.898721785554432,eb11e3b51b93e65c1e3880b964b01817a8bf82b6c8c5950c708f923eba00a556,7c915c54202a28fb8dda79ebf6c40de42d2665b29dc2d72a76ab6a8daa69ef5c
moogie-1,57,47.75193727882561,-0.12685254216194153,-26.7651629447937,-9.889378353041586,d5ab3f25f2e5f1c24ae56c8a47f937d0143b02f53ce32b1171188e5ca661cdf3,931eef81db1dccffc188e52fd3e90732bfdebeeb05d6e9bad6fa25057d917068
moogie-1,58,47.75193145556173,-0.12685147114098072,-26.76516056060791,-9.88004495580961,5dca7585aaa0d4bec0106897848f7ddc1b2aaaabcf38fbc6b3d17c6dca7cfd96,873b99e7bc14321acdefbb5b1fd381a7b2d9a6c9e31f7bc85d08aa2ba0c66168
moogie-1,59,47.751931977149106,-0.1268509402871132,-26.7651629447937,-9.870721580565636,32fb2231a4f0acf217421805c7ed78e21eb781a6ba13aaf9236e807f72132c76,dba5982f445e21f36366f1b5f0cbaadd53b3bcdc41ad07cd1892318586b94753
moogie-1,60,47.751928427048526,-0.126852011308074,-26.7651629447937,-9.861408201034854,3b39af735ae3d22c1fd65c59ea4492c2f28d3296c589541f64b3cceeb4f38330,46b9af827ba57cada9e40c909e159b04dc3f0d0413410e3e8b881fcec6a2b3c6
moogie-1,61,47.751927398554145,-0.126852011308074,-26.76516056060791,-9.852104797208625,a36241bcee1fddd30c8ae45d8648b237776e9190aeafbda3d6caf9f1c5089349,82a8d88c7421b99ce58505291cbc0896d8a9fbe58ba4ca2ce147334f08ed6520
moogie-1,62,47.75192738569676,-0.12685147114098072,-26.7651629447937,-9.84281134850389,bffb977ee41d0147be478f6f45193514bfad0a2accad8e4f05e4ce466d49673e,9a4ef79805cc94cb0338b95b920ffefd88e4a35160d3e7ef3472fb2732e91290
moogie-1,63,47.75194167735437,-0.1268533430993557,-26.76516056060791,-9.833527831370217,a86ca9a9f8859d4dfc3cbef8017e0c47178e5088506a29a7c428d1d009435b38,7c15bf130c5fcd424e4a3f191c394b383d440e54631da118cd0788af795b7a2e
moogie-1,64,47.751940676986564,-0.12685307301580906,-26.76516056060791,-9.824254226704896,d2277c9148de52a25a45007d3f9498202bbbf4d9b5329149c0b3b6eaf83b98ec,d93c5f65614a06641d7390ab294cd950a113aa745551ba2ced27bf41843bf813
