series,source,x,y
spectrum,Roland hardware demo,21360.9375,2.41556963431461e-18
spectrum,Roland hardware demo,21366.32080078125,7.202036186782291e-19
spectrum,Roland hardware demo,21371.7041015625,8.636988788384422e-19
spectrum,Roland hardware demo,21377.08740234375,5.103073654235109e-19
spectrum,Roland hardware demo,21382.470703125,1.9836344266056248e-19
spectrum,Roland hardware demo,21387.85400390625,1.993897411561935e-19
spectrum,Roland hardware demo,21393.2373046875,3.8140424335298097e-19
spectrum,Roland hardware demo,21398.62060546875,3.7281743651043284e-19
spectrum,Roland hardware demo,21404.00390625,9.962395793514623e-19
spectrum,Roland hardware demo,21409.38720703125,1.3452219099087563e-18
spectrum,Roland hardware demo,21414.7705078125,4.661854481523558e-19
spectrum,Roland hardware demo,21420.15380859375,2.4408828086248046e-19
spectrum,Roland hardware demo,21425.537109375,6.094571627520264e-19
spectrum,Roland hardware demo,21430.92041015625,1.2415772131316276e-18
spectrum,Roland hardware demo,21436.3037109375,7.780178049301862e-19
spectrum,Roland hardware demo,21441.68701171875,1.6308310386062188e-18
spectrum,Roland hardware demo,21447.0703125,1.932665315018909e-18
spectrum,Roland hardware demo,21452.45361328125,7.724676298151085e-19
spectrum,Roland hardware demo,21457.8369140625,2.262521213561234e-19
spectrum,Roland hardware demo,21463.22021484375,1.510696237823904e-19
spectrum,Roland hardware demo,21468.603515625,3.7624354105944506e-19
spectrum,Roland hardware demo,21473.98681640625,3.259987811953842e-19
spectrum,Roland hardware demo,21479.3701171875,2.998933488041228e-19
spectrum,Roland hardware demo,21484.75341796875,3.82385486354622e-19
spectrum,Roland hardware demo,21490.13671875,4.481302667294312e-19
spectrum,Roland hardware demo,21495.52001953125,1.8764060732221867e-18
spectrum,Roland hardware demo,21500.9033203125,2.074528030842672e-18
spectrum,Roland hardware demo,21506.28662109375,1.903521260496828e-18
spectrum,Roland hardware demo,21511.669921875,2.204032668314893e-18
spectrum,Roland hardware demo,21517.05322265625,1.6076778396705533e-18
spectrum,Roland hardware demo,21522.4365234375,1.4555953073786975e-18
spectrum,Roland hardware demo,21527.81982421875,1.964996910031463e-18
spectrum,Roland hardware demo,21533.203125,2.4958226973445048e-18
spectrum,Roland hardware demo,21538.58642578125,2.215220906485132e-18
spectrum,Roland hardware demo,21543.9697265625,2.3396092250735592e-18
spectrum,Roland hardware demo,21549.35302734375,2.473828171651873e-18
spectrum,Roland hardware demo,21554.736328125,2.339879506338711e-18
spectrum,Roland hardware demo,21560.11962890625,3.2089284859815695e-18
spectrum,Roland hardware demo,21565.5029296875,2.7477752944832566e-18
spectrum,Roland hardware demo,21570.88623046875,2.4997774478531208e-18
spectrum,Roland hardware demo,21576.26953125,3.478292821424256e-18
spectrum,Roland hardware demo,21581.65283203125,1.5692813977657912e-17
spectrum,Roland hardware demo,21587.0361328125,2.7248930799162634e-17
spectrum,Roland hardware demo,21592.41943359375,1.195572777542909e-17
spectrum,Roland hardware demo,21597.802734375,3.904808651952524e-18
spectrum,Roland hardware demo,21603.18603515625,2.3411723896361313e-18
spectrum,Roland hardware demo,21608.5693359375,1.9751722655416308e-18
spectrum,Roland hardware demo,21613.95263671875,1.6719859624177227e-18
spectrum,Roland hardware demo,21619.3359375,1.4421580685205033e-18
spectrum,Roland hardware demo,21624.71923828125,3.891170925193362e-18
spectrum,Roland hardware demo,21630.1025390625,2.2877851189261932e-18
spectrum,Roland hardware demo,21635.48583984375,3.355755939841876e-18
spectrum,Roland hardware demo,21640.869140625,1.7953336877955582e-18
spectrum,Roland hardware demo,21646.25244140625,3.440356095484678e-19
spectrum,Roland hardware demo,21651.6357421875,3.716259345368385e-19
spectrum,Roland hardware demo,21657.01904296875,1.6513278504022468e-18
spectrum,Roland hardware demo,21662.40234375,6.7206609108488945e-18
spectrum,Roland hardware demo,21667.78564453125,4.8091362643353095e-18
spectrum,Roland hardware demo,21673.1689453125,2.56918120996877e-18
spectrum,Roland hardware demo,21678.55224609375,6.1228562413859025e-18
spectrum,Roland hardware demo,21683.935546875,8.159291364249589e-18
spectrum,Roland hardware demo,21689.31884765625,4.7899638720975554e-18
spectrum,Roland hardware demo,21694.7021484375,8.30819214631526e-18
spectrum,Roland hardware demo,21700.08544921875,4.4463882835371225e-17
spectrum,Roland hardware demo,21705.46875,5.3398227544331975e-17
spectrum,Roland hardware demo,21710.85205078125,7.948317294656714e-18
spectrum,Roland hardware demo,21716.2353515625,3.706684005995048e-18
spectrum,Roland hardware demo,21721.61865234375,3.698398137799104e-18
spectrum,Roland hardware demo,21727.001953125,4.1564307904365606e-18
spectrum,Roland hardware demo,21732.38525390625,7.760754090760315e-18
spectrum,Roland hardware demo,21737.7685546875,2.802177557163828e-17
spectrum,Roland hardware demo,21743.15185546875,2.6155082046373536e-17
spectrum,Roland hardware demo,21748.53515625,6.963318893034694e-18
spectrum,Roland hardware demo,21753.91845703125,2.7091924887864863e-18
spectrum,Roland hardware demo,21759.3017578125,2.1997435300436523e-18
spectrum,Roland hardware demo,21764.68505859375,1.8869042359664035e-18
spectrum,Roland hardware demo,21770.068359375,2.103259735829395e-18
spectrum,Roland hardware demo,21775.45166015625,2.2683974529340222e-18
spectrum,Roland hardware demo,21780.8349609375,1.949830553500303e-18
spectrum,Roland hardware demo,21786.21826171875,1.0646983910148463e-18
spectrum,Roland hardware demo,21791.6015625,1.3244784948926108e-18
spectrum,Roland hardware demo,21796.98486328125,7.237994761985737e-19
spectrum,Roland hardware demo,21802.3681640625,5.107343974147414e-19
spectrum,Roland hardware demo,21807.75146484375,5.64656440390695e-19
spectrum,Roland hardware demo,21813.134765625,3.0280617227340935e-18
spectrum,Roland hardware demo,21818.51806640625,7.222775672690527e-18
spectrum,Roland hardware demo,21823.9013671875,2.3217892731373293e-18
spectrum,Roland hardware demo,21829.28466796875,4.1849367785136333e-19
spectrum,Roland hardware demo,21834.66796875,3.3239653209499316e-19
spectrum,Roland hardware demo,21840.05126953125,2.2222579387512737e-19
spectrum,Roland hardware demo,21845.4345703125,2.1982774558054786e-19
spectrum,Roland hardware demo,21850.81787109375,8.94776157849636e-19
spectrum,Roland hardware demo,21856.201171875,3.647550518364857e-18
spectrum,Roland hardware demo,21861.58447265625,8.043916212410693e-18
spectrum,Roland hardware demo,21866.9677734375,1.2781483982967302e-17
spectrum,Roland hardware demo,21872.35107421875,4.272503669122145e-18
spectrum,Roland hardware demo,21877.734375,1.400784872424862e-18
spectrum,Roland hardware demo,21883.11767578125,1.7528896029993904e-18
spectrum,Roland hardware demo,21888.5009765625,1.0384051524353835e-17
spectrum,Roland hardware demo,21893.88427734375,3.5550879386214343e-17
spectrum,Roland hardware demo,21899.267578125,2.185876053869354e-17
spectrum,Roland hardware demo,21904.65087890625,2.620145461869387e-18
spectrum,Roland hardware demo,21910.0341796875,1.1996999538502117e-18
spectrum,Roland hardware demo,21915.41748046875,1.107515430869699e-18
spectrum,Roland hardware demo,21920.80078125,5.842167286369482e-19
spectrum,Roland hardware demo,21926.18408203125,1.1485125699793584e-18
spectrum,Roland hardware demo,21931.5673828125,5.347308242668435e-18
spectrum,Roland hardware demo,21936.95068359375,1.1781086787061995e-17
spectrum,Roland hardware demo,21942.333984375,8.39930046595981e-17
spectrum,Roland hardware demo,21947.71728515625,1.481317423240126e-16
spectrum,Roland hardware demo,21953.1005859375,2.28510430927897e-16
spectrum,Roland hardware demo,21958.48388671875,5.494094453303399e-16
spectrum,Roland hardware demo,21963.8671875,4.2842532072406446e-16
spectrum,Roland hardware demo,21969.25048828125,1.9551671886315278e-15
spectrum,Roland hardware demo,21974.6337890625,2.4577546114013405e-15
spectrum,Roland hardware demo,21980.01708984375,5.308955815044067e-16
spectrum,Roland hardware demo,21985.400390625,1.2049187934991252e-16
spectrum,Roland hardware demo,21990.78369140625,1.6569671749078424e-16
spectrum,Roland hardware demo,21996.1669921875,7.196679911074602e-16
spectrum,Roland hardware demo,22001.55029296875,1.1375903415135878e-15
spectrum,Roland hardware demo,22006.93359375,2.5244792083048244e-15
spectrum,Roland hardware demo,22012.31689453125,4.3628913754868194e-15
spectrum,Roland hardware demo,22017.7001953125,8.771927200115922e-16
spectrum,Roland hardware demo,22023.08349609375,4.6448993882767834e-17
spectrum,Roland hardware demo,22028.466796875,1.302781092476008e-17
spectrum,Roland hardware demo,22033.85009765625,4.911344768773893e-18
spectrum,Roland hardware demo,22039.2333984375,1.9467309009499138e-18
spectrum,Roland hardware demo,22044.61669921875,6.928006759479959e-19
spectrum,Roland hardware demo,22050.0,8.270809631386092e-20
spectrum,Septum / reconstructed MIDI,0.0,1.220249373545812e-06
spectrum,Septum / reconstructed MIDI,5.38330078125,2.4555338313803077e-06
spectrum,Septum / reconstructed MIDI,10.7666015625,3.272642743468168e-06
spectrum,Septum / reconstructed MIDI,16.14990234375,4.702866135630757e-06
spectrum,Septum / reconstructed MIDI,21.533203125,7.946772711875383e-06
spectrum,Septum / reconstructed MIDI,26.91650390625,1.7022381143760867e-05
spectrum,Septum / reconstructed MIDI,32.2998046875,0.00012901581067126244
spectrum,Septum / reconstructed MIDI,37.68310546875,0.0006710851448588073
spectrum,Septum / reconstructed MIDI,43.06640625,0.00039960688445717096
spectrum,Septum / reconstructed MIDI,48.44970703125,0.00013373239198699594
spectrum,Septum / reconstructed MIDI,53.8330078125,8.183692261809483e-05
spectrum,Septum / reconstructed MIDI,59.21630859375,2.9371580239967443e-05
spectrum,Septum / reconstructed MIDI,64.599609375,2.787783887470141e-05
spectrum,Septum / reconstructed MIDI,69.98291015625,5.327687904355116e-05
spectrum,Septum / reconstructed MIDI,75.3662109375,0.00014853611355647445
spectrum,Septum / reconstructed MIDI,80.74951171875,9.908989886753261e-05
spectrum,Septum / reconstructed MIDI,86.1328125,1.8518838260206394e-05
spectrum,Septum / reconstructed MIDI,91.51611328125,2.3409687855746597e-05
spectrum,Septum / reconstructed MIDI,96.8994140625,1.4846239537291694e-05
spectrum,Septum / reconstructed MIDI,102.28271484375,9.19010562938638e-06
spectrum,Septum / reconstructed MIDI,107.666015625,3.5418840980128152e-06
spectrum,Septum / reconstructed MIDI,113.04931640625,4.614618774212431e-06
spectrum,Septum / reconstructed MIDI,118.4326171875,4.803947831533151e-06
spectrum,Septum / reconstructed MIDI,123.81591796875,1.2053934597133775e-06
spectrum,Septum / reconstructed MIDI,129.19921875,9.45979593325319e-07
spectrum,Septum / reconstructed MIDI,134.58251953125,1.1037698186555644e-06
spectrum,Septum / reconstructed MIDI,139.9658203125,1.1161353086208692e-06
spectrum,Septum / reconstructed MIDI,145.34912109375,1.0254435665046913e-06
spectrum,Septum / reconstructed MIDI,150.732421875,1.0064313755719922e-06
spectrum,Septum / reconstructed MIDI,156.11572265625,1.06431218682701e-06
spectrum,Septum / reconstructed MIDI,161.4990234375,6.090728561503056e-07
spectrum,Septum / reconstructed MIDI,166.88232421875,5.385490453591046e-07
spectrum,Septum / reconstructed MIDI,172.265625,4.6235274453465536e-07
spectrum,Septum / reconstructed MIDI,177.64892578125,4.534759341368044e-07
spectrum,Septum / reconstructed MIDI,183.0322265625,3.91836238122778e-07
spectrum,Septum / reconstructed MIDI,188.41552734375,4.891159051112481e-07
spectrum,Septum / reconstructed MIDI,193.798828125,7.941221156215761e-07
spectrum,Septum / reconstructed MIDI,199.18212890625,4.857980115957616e-07
spectrum,Septum / reconstructed MIDI,204.5654296875,2.2969815915985237e-07
spectrum,Septum / reconstructed MIDI,209.94873046875,2.2535431298820185e-07
spectrum,Septum / reconstructed MIDI,215.33203125,2.0710139381208137e-07
spectrum,Septum / reconstructed MIDI,220.71533203125,1.9432947340192186e-07
spectrum,Septum / reconstructed MIDI,226.0986328125,2.7454589712760935e-07
spectrum,Septum / reconstructed MIDI,231.48193359375,6.25609288817941e-07
spectrum,Septum / reconstructed MIDI,236.865234375,5.13500026499969e-07
spectrum,Septum / reconstructed MIDI,242.24853515625,2.0022598334890063e-07
spectrum,Septum / reconstructed MIDI,247.6318359375,1.3631020578941389e-07
spectrum,Septum / reconstructed MIDI,253.01513671875,1.3834376488830458e-07
spectrum,Septum / reconstructed MIDI,258.3984375,1.324396805557626e-07
spectrum,Septum / reconstructed MIDI,263.78173828125,1.2957400485902326e-07
spectrum,Septum / reconstructed MIDI,269.1650390625,1.7380875760864e-07
spectrum,Septum / reconstructed MIDI,274.54833984375,2.3699035978097527e-07
spectrum,Septum / reconstructed MIDI,279.931640625,1.5071744030592527e-07
spectrum,Septum / reconstructed MIDI,285.31494140625,1.1628034712884983e-07
spectrum,Septum / reconstructed MIDI,290.6982421875,8.854016186887748e-08
spectrum,Septum / reconstructed MIDI,296.08154296875,9.214573992721853e-08
spectrum,Septum / reconstructed MIDI,301.46484375,8.134531270798107e-08
spectrum,Septum / reconstructed MIDI,306.84814453125,9.096554975940307e-08
spectrum,Septum / reconstructed MIDI,312.2314453125,8.889705327419506e-08
spectrum,Septum / reconstructed MIDI,317.61474609375,8.229037717910614e-08
spectrum,Septum / reconstructed MIDI,322.998046875,7.881720875957399e-08
spectrum,Septum / reconstructed MIDI,328.38134765625,7.46546007235338e-08
spectrum,Septum / reconstructed MIDI,333.7646484375,6.501404214986906e-08
spectrum,Septum / reconstructed MIDI,339.14794921875,6.613134928556974e-08
spectrum,Septum / reconstructed MIDI,344.53125,6.62301147258404e-08
spectrum,Septum / reconstructed MIDI,349.91455078125,7.233565924025243e-08
spectrum,Septum / reconstructed MIDI,355.2978515625,5.964651705880897e-08
spectrum,Septum / reconstructed MIDI,360.68115234375,5.351646237272689e-08
spectrum,Septum / reconstructed MIDI,366.064453125,5.155375504273252e-08
spectrum,Septum / reconstructed MIDI,371.44775390625,4.652305563013215e-08
spectrum,Septum / reconstructed MIDI,376.8310546875,4.659232999415508e-08
spectrum,Septum / reconstructed MIDI,382.21435546875,4.59399522867443e-08
spectrum,Septum / reconstructed MIDI,387.59765625,5.0707921417370017e-08
spectrum,Septum / reconstructed MIDI,392.98095703125,4.1106968495796536e-08
spectrum,Septum / reconstructed MIDI,398.3642578125,3.582050922545932e-08
spectrum,Septum / reconstructed MIDI,403.74755859375,3.226567812930625e-08
spectrum,Septum / reconstructed MIDI,409.130859375,3.155608752081207e-08
spectrum,Septum / reconstructed MIDI,414.51416015625,2.9139449964077357e-08
spectrum,Septum / reconstructed MIDI,419.8974609375,2.9603896223306947e-08
spectrum,Septum / reconstructed MIDI,425.28076171875,3.212178967260115e-08
spectrum,Septum / reconstructed MIDI,430.6640625,3.051352592819967e-08
spectrum,Septum / reconstructed MIDI,436.04736328125,2.6665357921729083e-08
spectrum,Septum / reconstructed MIDI,441.4306640625,2.4840961287964092e-08
spectrum,Septum / reconstructed MIDI,446.81396484375,2.4428937095422043e-08
spectrum,Septum / reconstructed MIDI,452.197265625,2.243815266922411e-08
spectrum,Septum / reconstructed MIDI,457.58056640625,2.252730268992309e-08
spectrum,Septum / reconstructed MIDI,462.9638671875,2.2948876576833754e-08
spectrum,Septum / reconstructed MIDI,468.34716796875,2.2439344604663347e-08
spectrum,Septum / reconstructed MIDI,473.73046875,2.0088343433144473e-08
spectrum,Septum / reconstructed MIDI,479.11376953125,2.0495580344004338e-08
spectrum,Septum / reconstructed MIDI,484.4970703125,1.9236134463085364e-08
spectrum,Septum / reconstructed MIDI,489.88037109375,1.9167499587524617e-08
spectrum,Septum / reconstructed MIDI,495.263671875,1.8314468164248865e-08
spectrum,Septum / reconstructed MIDI,500.64697265625,1.8446803196070505e-08
spectrum,Septum / reconstructed MIDI,506.0302734375,1.8363873977023104e-08
spectrum,Septum / reconstructed MIDI,511.41357421875,1.622958833991106e-08
spectrum,Septum / reconstructed MIDI,516.796875,1.583161335361183e-08
spectrum,Septum / reconstructed MIDI,522.18017578125,1.4530288083847154e-08
spectrum,Septum / reconstructed MIDI,527.5634765625,1.4914432355794816e-08
spectrum,Septum / reconstructed MIDI,532.94677734375,1.4096210421143951e-08
spectrum,Septum / reconstructed MIDI,538.330078125,1.4468626297059473e-08
spectrum,Septum / reconstructed MIDI,543.71337890625,1.3423187006367243e-08
spectrum,Septum / reconstructed MIDI,549.0966796875,1.2945002403341732e-08
spectrum,Septum / reconstructed MIDI,554.47998046875,1.2278199790216604e-08
spectrum,Septum / reconstructed MIDI,559.86328125,1.263455118305501e-08
spectrum,Septum / reconstructed MIDI,565.24658203125,1.1488269002768448e-08
spectrum,Septum / reconstructed MIDI,570.6298828125,1.1756251083738789e-08
spectrum,Septum / reconstructed MIDI,576.01318359375,1.1100801167174268e-08
spectrum,Septum / reconstructed MIDI,581.396484375,1.1565170154881343e-08
spectrum,Septum / reconstructed MIDI,586.77978515625,1.0371811853815416e-08
spectrum,Septum / reconstructed MIDI,592.1630859375,1.0480075474106343e-08
spectrum,Septum / reconstructed MIDI,597.54638671875,9.626902830461859e-09
spectrum,Septum / reconstructed MIDI,602.9296875,9.79160841296789e-09
spectrum,Septum / reconstructed MIDI,608.31298828125,8.99111007868214e-09
spectrum,Septum / reconstructed MIDI,613.6962890625,9.162754111002869e-09
spectrum,Septum / reconstructed MIDI,619.07958984375,8.39051317313988e-09
spectrum,Septum / reconstructed MIDI,624.462890625,8.506489734827483e-09
spectrum,Septum / reconstructed MIDI,629.84619140625,7.76512099065485e-09
spectrum,Septum / reconstructed MIDI,635.2294921875,7.889584985321108e-09
spectrum,Septum / reconstructed MIDI,640.61279296875,7.1523289513208965e-09
spectrum,Septum / reconstructed MIDI,645.99609375,7.495220444297956e-09
spectrum,Septum / reconstructed MIDI,651.37939453125,6.864379287208067e-09
spectrum,Septum / reconstructed MIDI,656.7626953125,6.9360708288002115e-09
spectrum,Septum / reconstructed MIDI,662.14599609375,6.2144325241320075e-09
spectrum,Septum / reconstructed MIDI,667.529296875,6.346680070379307e-09
spectrum,Septum / reconstructed MIDI,672.91259765625,5.694944515965972e-09
spectrum,Septum / reconstructed MIDI,678.2958984375,5.88625503894491e-09
spectrum,Septum / reconstructed MIDI,683.67919921875,5.33111821354737e-09
spectrum,Septum / reconstructed MIDI,689.0625,5.498776101120484e-09
spectrum,Septum / reconstructed MIDI,694.44580078125,4.887113380647179e-09
spectrum,Septum / reconstructed MIDI,699.8291015625,5.079943132813014e-09
spectrum,Septum / reconstructed MIDI,705.21240234375,4.718339940978922e-09
spectrum,Septum / reconstructed MIDI,710.595703125,4.76831019113888e-09
spectrum,Septum / reconstructed MIDI,715.97900390625,4.370514172791218e-09
spectrum,Septum / reconstructed MIDI,721.3623046875,4.4020409539768934e-09
spectrum,Septum / reconstructed MIDI,726.74560546875,4.146123444570549e-09
spectrum,Septum / reconstructed MIDI,732.12890625,4.082151505713227e-09
spectrum,Septum / reconstructed MIDI,737.51220703125,3.866519548978431e-09
spectrum,Septum / reconstructed MIDI,742.8955078125,3.7444958245203e-09
spectrum,Septum / reconstructed MIDI,748.27880859375,3.573997098271775e-09
spectrum,Septum / reconstructed MIDI,753.662109375,3.450316921060903e-09
spectrum,Septum / reconstructed MIDI,759.04541015625,3.3519023112660307e-09
spectrum,Septum / reconstructed MIDI,764.4287109375,3.1753444318383117e-09
spectrum,Septum / reconstructed MIDI,769.81201171875,3.12782666433975e-09
spectrum,Septum / reconstructed MIDI,775.1953125,2.900754969559216e-09
spectrum,Septum / reconstructed MIDI,780.57861328125,2.89721824309197e-09
spectrum,Septum / reconstructed MIDI,785.9619140625,2.67309663293247e-09
spectrum,Septum / reconstructed MIDI,791.34521484375,2.6964883659275074e-09
spectrum,Septum / reconstructed MIDI,796.728515625,2.46886422416992e-09
spectrum,Septum / reconstructed MIDI,802.11181640625,2.5176429829798508e-09
spectrum,Septum / reconstructed MIDI,807.4951171875,2.2679429445560118e-09
spectrum,Septum / reconstructed MIDI,812.87841796875,2.3125865666884238e-09
spectrum,Septum / reconstructed MIDI,818.26171875,2.0828834212949232e-09
spectrum,Septum / reconstructed MIDI,823.64501953125,2.1484689582962346e-09
spectrum,Septum / reconstructed MIDI,829.0283203125,1.9586872124222054e-09
spectrum,Septum / reconstructed MIDI,834.41162109375,2.0008923407033308e-09
spectrum,Septum / reconstructed MIDI,839.794921875,1.8021374392773737e-09
spectrum,Septum / reconstructed MIDI,845.17822265625,1.8425491132845195e-09
spectrum,Septum / reconstructed MIDI,850.5615234375,1.6521541912339899e-09
spectrum,Septum / reconstructed MIDI,855.94482421875,1.6471775055038052e-09
spectrum,Septum / reconstructed MIDI,861.328125,1.5485734916609317e-09
spectrum,Septum / reconstructed MIDI,866.71142578125,1.5840830869251477e-09
spectrum,Septum / reconstructed MIDI,872.0947265625,1.44529244128222e-09
spectrum,Septum / reconstructed MIDI,877.47802734375,1.464206200729734e-09
spectrum,Septum / reconstructed MIDI,882.861328125,1.3482935878883495e-09
spectrum,Septum / reconstructed MIDI,888.24462890625,1.3678289612073513e-09
spectrum,Septum / reconstructed MIDI,893.6279296875,1.2715877240054851e-09
spectrum,Septum / reconstructed MIDI,899.01123046875,1.2763842205387732e-09
spectrum,Septum / reconstructed MIDI,904.39453125,1.1860762372251088e-09
spectrum,Septum / reconstructed MIDI,909.77783203125,1.186838183286909e-09
spectrum,Septum / reconstructed MIDI,915.1611328125,1.1100474983649633e-09
spectrum,Septum / reconstructed MIDI,920.54443359375,1.1054224202666774e-09
spectrum,Septum / reconstructed MIDI,925.927734375,1.0399193728360956e-09
spectrum,Septum / reconstructed MIDI,931.31103515625,1.0309793019303015e-09
spectrum,Septum / reconstructed MIDI,936.6943359375,9.628422503737966e-10
spectrum,Septum / reconstructed MIDI,942.07763671875,9.507674647579734e-10
spectrum,Septum / reconstructed MIDI,947.4609375,9.069285877849609e-10
spectrum,Septum / reconstructed MIDI,952.84423828125,8.823751729281071e-10
spectrum,Septum / reconstructed MIDI,958.2275390625,8.507205495611458e-10
spectrum,Septum / reconstructed MIDI,963.61083984375,8.166307075008206e-10
spectrum,Septum / reconstructed MIDI,968.994140625,7.903637189166091e-10
spectrum,Septum / reconstructed MIDI,974.37744140625,7.560674308848547e-10
spectrum,Septum / reconstructed MIDI,979.7607421875,7.509715627129765e-10
spectrum,Septum / reconstructed MIDI,985.14404296875,7.011709546311806e-10
spectrum,Septum / reconstructed MIDI,990.52734375,7.064158702441148e-10
spectrum,Septum / reconstructed MIDI,995.91064453125,6.550281983486173e-10
spectrum,Septum / reconstructed MIDI,1001.2939453125,6.698582244446527e-10
spectrum,Septum / reconstructed MIDI,1006.67724609375,6.205428948469205e-10
spectrum,Septum / reconstructed MIDI,1012.060546875,6.36724117875076e-10
spectrum,Septum / reconstructed MIDI,1017.44384765625,5.589215756884869e-10
spectrum,Septum / reconstructed MIDI,1022.8271484375,5.937779157250134e-10
spectrum,Septum / reconstructed MIDI,1028.21044921875,5.25012811003478e-10
spectrum,Septum / reconstructed MIDI,1033.59375,5.611585640608041e-10
spectrum,Septum / reconstructed MIDI,1038.97705078125,4.911818729524953e-10
spectrum,Septum / reconstructed MIDI,1044.3603515625,5.305512140729718e-10
spectrum,Septum / reconstructed MIDI,1049.74365234375,4.624382266005256e-10
spectrum,Septum / reconstructed MIDI,1055.126953125,5.00490093813255e-10
spectrum,Septum / reconstructed MIDI,1060.51025390625,4.304450684777805e-10
spectrum,Septum / reconstructed MIDI,1065.8935546875,4.663820440953259e-10
spectrum,Septum / reconstructed MIDI,1071.27685546875,4.058929026218294e-10
spectrum,Septum / reconstructed MIDI,1076.66015625,4.3815828743021257e-10
spectrum,Septum / reconstructed MIDI,1082.04345703125,3.81992243392304e-10
spectrum,Septum / reconstructed MIDI,1087.4267578125,4.092471916905538e-10
spectrum,Septum / reconstructed MIDI,1092.81005859375,3.6175709650088095e-10
spectrum,Septum / reconstructed MIDI,1098.193359375,3.8310785099859856e-10
spectrum,Septum / reconstructed MIDI,1103.57666015625,3.4095884449136804e-10
spectrum,Septum / reconstructed MIDI,1108.9599609375,3.569575746098508e-10
spectrum,Septum / reconstructed MIDI,1114.34326171875,3.2222227663858405e-10
spectrum,Septum / reconstructed MIDI,1119.7265625,3.325826558597811e-10
spectrum,Septum / reconstructed MIDI,1125.10986328125,3.042845697631691e-10
spectrum,Septum / reconstructed MIDI,1130.4931640625,3.1018368429336363e-10
spectrum,Septum / reconstructed MIDI,1135.87646484375,2.872791449171075e-10
spectrum,Septum / reconstructed MIDI,1141.259765625,2.888139172263493e-10
spectrum,Septum / reconstructed MIDI,1146.64306640625,2.7316363060414517e-10
spectrum,Septum / reconstructed MIDI,1152.0263671875,2.689332923022647e-10
spectrum,Septum / reconstructed MIDI,1157.40966796875,2.556080624938062e-10
spectrum,Septum / reconstructed MIDI,1162.79296875,2.531734821786813e-10
spectrum,Septum / reconstructed MIDI,1168.17626953125,2.45639508733575e-10
spectrum,Septum / reconstructed MIDI,1173.5595703125,2.3353963207739525e-10
spectrum,Septum / reconstructed MIDI,1178.94287109375,2.283574440653524e-10
spectrum,Septum / reconstructed MIDI,1184.326171875,2.1856039200685018e-10
spectrum,Septum / reconstructed MIDI,1189.70947265625,2.1652532544713665e-10
spectrum,Septum / reconstructed MIDI,1195.0927734375,2.0520897481279832e-10
spectrum,Septum / reconstructed MIDI,1200.47607421875,2.0435113323724607e-10
spectrum,Septum / reconstructed MIDI,1205.859375,1.9243898141674265e-10
spectrum,Septum / reconstructed MIDI,1211.24267578125,1.9238834136903193e-10
spectrum,Septum / reconstructed MIDI,1216.6259765625,1.8035713200692527e-10
spectrum,Septum / reconstructed MIDI,1222.00927734375,1.8177211125181003e-10
spectrum,Septum / reconstructed MIDI,1227.392578125,1.6947282466261981e-10
spectrum,Septum / reconstructed MIDI,1232.77587890625,1.7144202724139745e-10
spectrum,Septum / reconstructed MIDI,1238.1591796875,1.5922661800171767e-10
spectrum,Septum / reconstructed MIDI,1243.54248046875,1.6159351634570385e-10
spectrum,Septum / reconstructed MIDI,1248.92578125,1.4907905465655347e-10
spectrum,Septum / reconstructed MIDI,1254.30908203125,1.5119856755507755e-10
spectrum,Septum / reconstructed MIDI,1259.6923828125,1.3977266566378432e-10
spectrum,Septum / reconstructed MIDI,1265.07568359375,1.4248464907939962e-10
spectrum,Septum / reconstructed MIDI,1270.458984375,1.3129607123740783e-10
spectrum,Septum / reconstructed MIDI,1275.84228515625,1.3396553311117998e-10
spectrum,Septum / reconstructed MIDI,1281.2255859375,1.2313058905810692e-10
spectrum,Septum / reconstructed MIDI,1286.60888671875,1.2478940103477498e-10
spectrum,Septum / reconstructed MIDI,1291.9921875,1.1494135504497294e-10
spectrum,Septum / reconstructed MIDI,1297.37548828125,1.1702901148158418e-10
spectrum,Septum / reconstructed MIDI,1302.7587890625,1.0835955743804249e-10
spectrum,Septum / reconstructed MIDI,1308.14208984375,1.0975351877329231e-10
spectrum,Septum / reconstructed MIDI,1313.525390625,1.0211180512254003e-10
spectrum,Septum / reconstructed MIDI,1318.90869140625,1.0366658226290681e-10
spectrum,Septum / reconstructed MIDI,1324.2919921875,9.499978581573032e-11
spectrum,Septum / reconstructed MIDI,1329.67529296875,9.48450692983549e-11
spectrum,Septum / reconstructed MIDI,1335.05859375,8.93013787917063e-11
spectrum,Septum / reconstructed MIDI,1340.44189453125,8.916595239938374e-11
spectrum,Septum / reconstructed MIDI,1345.8251953125,8.432437387240199e-11
spectrum,Septum / reconstructed MIDI,1351.20849609375,8.313658095282506e-11
spectrum,Septum / reconstructed MIDI,1356.591796875,7.943189161974118e-11
spectrum,Septum / reconstructed MIDI,1361.97509765625,7.795297740642582e-11
spectrum,Septum / reconstructed MIDI,1367.3583984375,7.516927358341974e-11
spectrum,Septum / reconstructed MIDI,1372.74169921875,7.357037201671801e-11
spectrum,Septum / reconstructed MIDI,1378.125,7.127981538346262e-11
spectrum,Septum / reconstructed MIDI,1383.50830078125,6.923032286332287e-11
spectrum,Septum / reconstructed MIDI,1388.8916015625,6.773796801251564e-11
